Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ,23,24,25
2.2949,1.1719,2.2949,0.29297,0.048828,-6.8359,6.0547,1.5625,3.4668,-0.24414,-1.5137,-8.1543,-4.6875,4.5898,4.3457,0.78125,1.2695,-1.8555,6.0547,3.5156,4.1016,5.5176,18.555,-1.4648,-1.4648
-7.373,-3.0762,-7.2754,-5.7129,-9.7656,-11.475,-1.8555,-2.832,-7.0801,-6.8359,-11.963,-12.256,-9.375,-0.048828,-5.3711,-5.7129,-6.4941,-8.3984,-2.1973,-4.1992,-2.5391,-2.1484,17.578,6.3477,7.3242
-9.0332,-3.5645,-9.8145,-8.6426,-10.889,-11.328,-2.1973,-4.1992,-9.1309,-9.4727,-13.135,-11.279,-8.7402,-2.4414,-7.9102,-8.5449,-9.1797,-10.303,-3.2715,-6.2012,-4.1504,-3.8574,11.23,-3.418,0.48828
-8.9355,-5.8594,-10.01,-9.1309,-7.6172,-8.1055,-2.002,-4.541,-8.8867,-9.1797,-8.9844,-7.4219,-4.2969,-1.709,-6.1035,-8.0078,-4.5898,-4.0039,0.43945,-2.6367,-1.416,-0.3418,13.184,-0.48828,5.3711
2.8809,-0.29297,0.24414,1.416,6.3965,5.5176,7.8125,3.125,2.5391,1.5625,6.25,7.373,10.693,7.8613,5.6641,3.418,7.3242,9.0332,9.2773,6.8359,8.3496,7.1289,6.8359,-2.4414,3.9063
-1.6602,-4.0527,-5.1758,1.1719,4.1504,6.6406,-4.2969,-2.4414,-3.5645,1.5625,3.6621,9.1309,6.0547,1.7578,-1.4648,2.0996,6.2012,8.7891,2.9297,3.125,5.0781,2.002,-0.97656,-10.742,3.9063
4.1504,-1.3184,0.53711,4.834,9.4727,8.3496,-0.92773,-0.78125,1.416,4.1992,9.3262,10.84,9.4727,2.2949,2.9297,3.418,9.6191,12.207,5.6641,5.6152,8.1543,5.2246,7.8125,-0.97656,10.254
6.6406,3.1738,4.5898,8.8867,11.377,10.059,2.1484,5.0293,6.3965,9.9121,11.816,13.818,10.547,7.4707,7.7148,8.0078,12.305,14.16,10.01,8.6914,10.791,7.3242,3.418,-4.3945,6.3477
6.2988,3.9063,5.3711,9.8633,9.9609,7.7148,-0.68359,4.1016,5.127,9.3262,8.2031,9.3262,4.3945,4.4922,5.9082,6.25,10.352,9.668,8.7402,7.5684,9.1797,7.373,4.3945,-3.418,8.3008
8.1543,5.957,7.3242,10.889,8.3984,6.4453,0.68359,4.3945,5.5176,8.5449,7.4219,7.7637,2.8809,6.0547,4.8828,6.2988,7.5195,8.252,7.8125,5.6152,8.252,5.6641,7.8125,0.48828,5.8594
7.1777,7.3242,6.2012,10.254,6.8848,6.1523,3.4668,6.4941,3.6133,6.543,4.1992,6.1523,0.87891,9.1309,4.0527,4.8828,6.4453,7.0313,9.0332,5.2734,6.7871,6.0547,2.9297,-6.3477,2.4414
8.9844,1.2207,5.7129,6.4941,9.082,5.1758,0.73242,1.0254,2.3926,2.2461,5.8105,4.9316,3.7109,3.1738,3.0273,1.1719,5.5664,6.9336,6.543,4.4434,6.2988,5.3223,2.4414,-8.3008,0.97656
10.938,4.9805,7.7148,10.059,10.352,6.4453,3.8086,3.3203,3.3691,3.9063,6.8848,6.8359,5.127,5.127,3.3691,0.87891,3.7109,5.0293,5.6152,1.7578,3.7598,1.3184,6.8359,-9.2773,-6.8359
8.0566,-1.1719,2.9297,3.5645,6.6895,1.416,-0.14648,-3.125,-2.4902,-4.0527,2.0508,1.4648,1.6602,-2.0508,-2.1484,-6.7871,0.19531,1.6602,0.92773,-1.9043,0.3418,-1.2207,0.48828,-9.7656,-4.3945
6.5918,0.19531,0.24414,5.5664,4.9805,4.6875,-5.0293,-2.3438,-3.418,-1.7578,1.416,4.6875,0.39063,0.68359,-3.5156,-3.3691,0.048828,1.9043,1.8555,-1.2695,1.8066,1.0254,0.48828,-8.3008,-7.3242
12.012,1.9531,7.8125,8.0078,11.768,5.7129,-0.73242,-0.68359,2.8809,0.58594,6.8848,3.8574,1.1719,1.3184,2.2461,-2.1484,3.3691,4.3457,5.1758,2.002,3.8086,3.1738,4.8828,-3.9063,-4.8828
14.355,6.0547,10.84,13.965,15.039,10.352,0.43945,3.5156,6.7383,7.8613,11.279,9.668,4.834,7.6172,7.0313,5.8105,9.4238,9.4727,10.84,7.7637,9.5703,9.1309,2.9297,-7.3242,-1.4648
17.334,11.377,13.574,19.287,18.311,16.162,3.3691,9.1309,11.475,15.234,15.771,16.357,8.8867,13.33,12.402,13.232,14.111,13.721,15.527,13.037,14.502,13.379,9.2773,-2.4414,-1.4648
18.213,13.379,15.137,21.045,19.824,17.48,4.3457,11.572,12.891,16.504,15.43,15.576,7.959,14.99,13.867,14.404,16.016,16.016,18.262,16.357,17.969,16.309,6.3477,-7.8125,4.3945
21.973,18.359,19.971,24.316,20.996,17.09,11.182,16.455,18.359,19.287,18.164,17.139,11.475,21.191,19.141,19.434,19.287,19.189,24.316,21.484,22.412,21.826,6.8359,-1.4648,2.9297
21.924,17.822,22.803,21.24,20.361,12.988,14.355,16.455,20.41,17.383,17.822,13.086,13.867,21.533,22.021,18.555,19.824,19.238,25.342,23.389,24.707,23.291,3.418,-0.97656,2.4414
19.043,18.066,20.068,20.801,15.332,10.303,13.281,16.406,16.797,15.137,11.67,10.156,8.7891,19.824,18.018,15.625,16.65,16.162,20.947,19.238,20.41,17.236,9.2773,1.4648,3.9063
23.926,24.756,26.758,27.783,20.361,15.723,17.334,25.195,23.34,23.145,15.527,15.088,12.305,26.27,23.389,22.412,20.215,19.824,25.342,22.363,23.486,18.994,7.3242,3.418,2.4414
26.27,23.34,28.955,25.977,21.973,13.623,18.799,22.461,25,21.68,17.041,13.379,13.623,22.119,23.877,18.311,20.264,20.801,22.803,21.045,21.533,14.795,7.8125,3.9063,8.3008
30.713,25.293,30.615,29.59,24.609,17.285,18.164,23.047,25.488,24.707,20.459,17.773,17.432,23.193,24.072,21.094,21.24,22.119,22.607,20.166,22.021,15.186,10.742,2.9297,9.7656
35.742,30.371,34.033,34.521,27.734,21.191,19.873,25.684,27.344,27.441,22.656,21.094,20.801,24.121,23.73,22.754,23.193,25.049,24.121,20.996,23.535,17.92,16.113,7.3242,16.602
39.893,29.785,37.598,33.936,30.811,21.045,20.654,23.877,28.857,26.709,25.586,21.924,22.607,21.826,24.316,20.361,24.268,26.367,23.535,21.582,24.17,19.678,10.254,11.719,20.02
39.355,28.271,34.131,33.496,29.639,21.24,16.162,20.41,23.73,24.658,23.047,21.631,22.705,17.676,19.336,16.65,19.336,21.484,18.604,17.285,20.264,16.748,13.184,15.625,17.09
40.186,28.564,34.717,32.764,32.91,24.512,17.48,19.043,23.584,23.926,25.537,24.121,27.1,16.846,19.189,16.211,21.973,24.512,20.117,19.971,23.584,20.752,18.555,22.949,12.207
39.941,27.637,32.813,34.033,32.666,27.637,15.234,18.359,21.68,23.145,25,24.902,24.316,15.186,16.602,15.869,20.85,22.412,18.359,17.676,21.826,19.727,7.8125,18.555,12.207
36.67,22.607,28.223,31.152,31.543,28.467,11.865,14.746,18.066,20.068,22.314,23.438,21.924,12.354,12.402,12.5,17.969,20.996,15.381,14.746,19.531,17.578,6.8359,17.578,10.254
30.859,18.213,20.85,27.441,27.93,29.297,7.7148,11.963,12.646,17.139,19.678,25.049,21.582,11.23,8.3496,11.426,16.797,21.387,12.744,12.012,17.676,15.039,5.3711,10.254,8.7891
29.053,13.428,18.311,22.363,24.951,24.268,8.252,7.8125,9.6191,12.744,16.797,19.287,17.432,7.0313,5.7617,4.9805,10.596,14.014,7.959,5.9082,10.791,10.596,6.3477,3.418,8.7891
23.047,8.7402,12.793,16.992,18.652,16.65,2.0996,3.1738,4.834,7.959,9.4727,11.035,8.0078,2.3926,0.73242,-0.14648,4.9805,6.25,3.3691,0.87891,3.7598,3.3203,7.8125,8.3008,9.7656
16.602,2.7832,7.4707,8.8867,12.939,9.375,0.14648,-1.4648,2.3438,3.5645,7.7148,7.8613,7.1289,-0.73242,-0.29297,-2.2949,1.9531,2.7344,0.58594,-2.4414,-0.14648,-1.709,6.8359,-1.9531,5.8594
15.527,4.5898,7.3242,13.135,12.305,11.719,-0.48828,0.63477,2.5879,8.1543,7.1289,9.2285,4.5898,3.1738,-0.43945,0.83008,3.2227,2.7344,2.3926,-0.92773,0.78125,0.43945,9.2773,6.3477,2.9297
12.549,3.418,8.1543,9.082,11.768,8.0566,3.8574,3.6133,6.5918,9.1797,9.668,8.7402,3.8086,8.6426,7.1289,4.9805,6.2988,3.6621,8.7402,4.834,4.3457,4.9316,6.3477,0.97656,2.9297
7.0801,0.43945,6.0547,4.4922,9.4238,4.0039,5.5664,4.6875,9.8633,8.8379,12.402,9.7168,8.252,12.109,13.428,8.0566,9.4727,7.8613,14.307,9.7168,9.6191,11.035,-2.4414,-3.9063,-0.48828
7.666,5.4688,7.7148,9.1309,11.572,9.5703,9.0332,12.207,12.549,14.355,14.014,14.6,9.6191,19.287,17.432,14.111,15.82,14.111,22.07,17.188,15.723,19.629,-1.9531,-0.97656,-2.9297
5.5176,1.5137,6.25,5.7129,10.596,6.6406,8.8379,10.693,14.063,13.33,16.846,16.895,15.234,21.582,22.119,17.48,18.994,17.871,26.465,20.898,19.482,22.705,-5.3711,-12.207,-3.418
-1.2695,1.2207,2.0996,1.709,2.9785,1.5137,10.059,11.914,11.182,11.328,12.061,15.088,15.332,21.436,19.531,17.383,19.141,18.311,25.049,21.143,20.508,23.193,-10.742,-11.23,-7.3242
-2.3926,3.0762,2.9785,0.83008,-1.123,-4.2969,10.986,12.891,11.523,10.693,8.9844,10.742,9.9609,20.947,19.434,16.943,17.725,17.09,25.195,21.143,20.947,22.754,-0.48828,-9.7656,-0.97656
-10.156,1.3184,-1.9531,-4.4434,-8.0566,-10.84,9.9609,12.451,9.6191,8.7402,4.248,8.3496,8.5938,21.338,18.848,17.676,16.406,17.236,24.219,21.191,21.973,22.803,-3.9063,-18.555,-7.3242
-8.7402,4.1504,2.9297,-3.7598,-4.834,-10.547,16.309,16.26,15.283,13.33,10.889,12.842,12.793,24.121,25.244,23.047,25.244,25.928,29.053,29.248,30.127,28.857,-10.254,-17.578,-10.254
-9.4238,7.0313,2.9297,-0.048828,-6.25,-7.8613,13.525,17.871,14.697,15.576,10.352,14.99,10.547,26.025,23.584,25.146,24.219,25.195,28.906,28.711,28.711,27.148,-12.695,-27.832,-15.137
-2.002,6.1035,5.8105,0.73242,0.19531,-1.2695,15.576,16.748,16.406,13.525,14.063,17.627,18.994,23.34,23.828,22.559,24.121,26.66,26.807,24.951,26.221,22.461,-1.4648,-12.695,2.4414
5.6152,9.9609,11.963,6.8359,9.1309,6.7871,18.408,19.775,21.68,20.215,21.68,24.854,25.684,27.734,27.93,25.781,28.955,30.518,30.371,27.197,27.148,24.268,-4.3945,2.9297,7.8125
2.0508,8.6426,7.666,6.7871,5.2734,5.127,12.5,16.943,14.697,16.455,14.697,19.531,15.186,22.266,19.678,17.92,17.676,17.334,21.729,15.771,15.088,12.402,-8.3008,-6.8359,-1.4648
8.0078,15.723,11.768,10.156,8.4961,8.8379,18.896,22.998,17.627,18.506,14.063,18.555,14.697,25.879,21.631,18.506,17.822,16.26,24.561,17.578,15.527,15.576,13.672,16.602,20.996
1.6602,9.0332,6.3965,2.7344,1.0742,0.097656,14.258,15.723,12.354,10.742,7.4219,9.082,6.8359,20.459,16.016,11.475,8.4961,7.0801,18.799,11.279,8.7402,10.986,2.9297,7.8125,4.8828
0.14648,12.158,7.0313,4.4434,-1.0254,-2.4414,15.283,17.188,11.865,10.205,3.5645,4.3457,-0.53711,21.924,14.551,10.938,6.1523,2.832,19.141,10.107,7.5684,11.182,-1.4648,1.9531,0.48828
-4.0527,5.7617,2.7832,-4.248,-6.1035,-8.0078,13.623,11.426,7.0801,2.2461,-1.9531,-1.5625,-1.0742,16.455,10.889,4.4922,1.4648,-0.63477,14.551,5.6641,4.0039,6.4453,-10.254,-6.3477,0
-5.957,4.5898,-0.048828,-3.7109,-6.3965,-7.1289,9.1309,9.2773,4.5898,1.709,-1.6602,2.002,2.2461,13.867,8.1055,3.9551,2.2949,1.8066,11.621,4.9805,4.9805,5.3223,-3.9063,-7.3242,-1.4648
-4.6875,0.43945,-0.43945,-6.2988,-6.1523,-9.082,5.127,2.002,0.63477,-3.3691,-2.3438,-0.68359,4.1992,5.0293,3.5645,-3.0762,-0.87891,0.39063,6.4453,0.24414,0.29297,0.19531,0.97656,0.48828,11.23
-7.6172,1.0254,-4.0527,-7.2266,-11.377,-12.109,3.6133,1.8066,-2.9785,-5.5664,-7.7148,-4.0527,-4.1992,6.9824,0.29297,-3.2227,-5.5176,-4.3945,6.3965,-1.123,-1.5625,-0.19531,-1.4648,-0.97656,3.418
-6.4941,-3.1738,-4.0527,-9.375,-10.84,-14.404,2.5879,-1.3184,-2.9297,-9.668,-8.8379,-9.7656,-6.8848,3.1738,1.0254,-6.8848,-7.1777,-7.0313,5.957,-1.123,-3.3691,1.0742,2.4414,-2.4414,0
-7.373,-2.9297,-7.0313,-7.2266,-13.672,-12.842,-4.3457,-3.5156,-8.6426,-10.107,-14.111,-12.598,-16.016,0.19531,-6.6895,-10.449,-13.379,-16.064,0.19531,-7.9102,-10.645,-4.4434,3.9063,-4.3945,-0.97656
2.2461,0.29297,-1.1719,-2.002,-5.2246,-5.5176,1.1719,-1.9043,-4.3945,-7.8613,-8.7402,-10.596,-9.7656,1.0742,-2.5879,-8.9355,-12.939,-15.967,1.3672,-5.8594,-9.2773,-3.6133,3.9063,0,-1.4648
-6.7871,-8.9355,-10.596,-11.035,-11.572,-10.596,-4.3945,-8.1543,-12.5,-15.381,-15.967,-15.479,-15.82,-5.3223,-9.7168,-14.893,-16.016,-20.02,-4.1016,-10.156,-12.646,-7.4707,-1.9531,-0.97656,-3.9063
-6.5918,-15.234,-12.695,-13.184,-11.475,-12.158,-7.8613,-14.746,-15.43,-17.676,-14.355,-16.602,-12.744,-9.8145,-11.475,-17.92,-16.943,-18.506,-5.2246,-11.377,-12.061,-5.8594,0.48828,3.9063,-6.8359
-12.402,-18.848,-20.068,-17.627,-17.92,-17.236,-13.77,-20.557,-23.193,-24.805,-21.777,-19.873,-15.332,-14.16,-20.166,-22.607,-20.313,-19.531,-9.6191,-14.99,-13.232,-5.127,-6.8359,-0.48828,-0.48828
-26.318,-27.734,-31.689,-31.25,-32.031,-29.688,-19.141,-27.588,-33.984,-36.328,-33.35,-27.148,-21.582,-21.191,-29.639,-32.666,-28.271,-25.098,-17.041,-22.51,-19.531,-11.963,-11.23,-11.719,-7.8125
-31.494,-34.082,-35.547,-38.184,-36.719,-37.744,-24.805,-34.375,-37.451,-43.164,-36.328,-31.738,-22.461,-30.322,-32.861,-39.453,-33.643,-28.125,-22.656,-28.174,-22.314,-14.502,-15.137,-15.625,-12.695
-22.217,-21.387,-25.879,-26.27,-27.686,-24.512,-17.432,-21.973,-28.613,-31.25,-28.857,-20.41,-12.793,-18.506,-24.609,-28.711,-22.266,-15.771,-12.109,-16.602,-11.816,-3.5645,-3.418,-3.9063,-2.9297
-19.287,-22.51,-24.512,-27.93,-25.391,-23.34,-15.869,-24.023,-27.1,-34.961,-26.758,-20.02,-9.8145,-20.264,-24.072,-31.104,-24.609,-16.406,-15.088,-18.652,-14.502,-9.082,-9.2773,-7.8125,-7.3242
-14.697,-16.748,-20.264,-20.703,-18.359,-11.621,-13.232,-18.164,-23.242,-27.734,-19.141,-9.1309,-0.24414,-16.064,-20.801,-23.438,-15.723,-6.7871,-11.328,-13.965,-7.959,-3.8574,-6.3477,-0.48828,-2.4414
-12.842,-15.088,-19.775,-17.969,-16.992,-9.7656,-13.184,-17.285,-22.51,-24.268,-18.896,-8.1055,-3.2227,-15.381,-20.459,-21.729,-15.869,-9.1309,-13.037,-15.674,-10.645,-9.5703,1.4648,2.4414,-2.9297
-11.426,-13.965,-18.701,-15.381,-15.527,-8.3008,-11.963,-14.551,-20.41,-20.801,-17.432,-6.4941,-5.2246,-12.012,-18.75,-19.287,-16.455,-11.182,-12.695,-16.895,-12.646,-12.305,-8.7891,-1.4648,-7.3242
-9.8145,-11.621,-15.82,-15.82,-12.793,-11.133,-9.082,-14.258,-18.457,-19.873,-15.381,-9.5215,-6.7871,-14.697,-17.383,-20.801,-15.039,-10.889,-13.184,-15.771,-12.646,-13.184,-2.4414,-3.9063,-1.9531
-13.672,-11.67,-18.457,-17.578,-19.385,-16.309,-11.572,-14.99,-21.094,-21.387,-20.068,-13.135,-12.354,-13.135,-20.264,-21.875,-19.727,-16.064,-15.43,-18.652,-15.967,-14.453,-3.9063,-5.8594,-6.3477
-14.111,-8.8867,-15.674,-17.48,-19.727,-18.506,-9.5215,-12.305,-19.287,-19.385,-20.117,-15.332,-15.332,-12.109,-19.141,-19.336,-17.725,-15.234,-13.525,-16.65,-14.453,-14.795,-4.3945,-4.3945,-3.418
-10.693,-4.9316,-10.693,-12.598,-13.916,-12.354,-3.8574,-6.4941,-11.523,-11.914,-12.109,-8.0078,-7.7148,-5.2246,-9.5215,-11.621,-9.4727,-6.4453,-4.834,-7.7148,-4.834,-5.8105,4.3945,-5.3711,-1.4648
-7.7148,-2.8809,-4.7363,-11.182,-8.0566,-10.4,0.58594,-3.3203,-4.6875,-8.5938,-5.5664,-5.127,-1.4648,-1.8555,-3.1738,-7.959,-5.5664,-3.3691,-1.6602,-4.9316,-2.3926,-4.1016,-1.4648,-8.7891,-7.8125
-3.8574,5.3223,0.097656,-1.2695,-1.4648,-0.58594,5.1758,6.7383,2.2949,2.1484,0.92773,4.541,6.0059,7.2754,4.3945,1.4648,3.8574,6.0059,7.6172,4.4922,6.5918,4.4922,-0.97656,-6.8359,7.3242
-3.8086,0.83008,-0.39063,-3.0273,-2.0508,-3.2715,4.7363,3.8574,3.418,1.0254,0.73242,2.2949,4.1992,6.4453,5.8594,1.0254,2.3438,4.6875,7.5684,4.1992,6.2012,5.7129,-5.8594,-8.7891,-1.4648
-2.1973,1.9043,1.6113,0.92773,-0.097656,-0.53711,5.127,5.5176,5.5664,5.127,3.418,4.1504,5.5664,9.375,7.7148,4.541,6.7383,8.4961,10.938,7.5195,9.6191,9.7656,-3.418,-3.418,2.9297
-6.9336,-3.0762,-1.3184,-5.0293,-3.5645,-6.4941,3.2227,2.4414,3.5156,1.7578,0.97656,0.63477,5.3223,7.7148,8.252,3.4668,4.0527,5.127,10.498,7.1777,8.8379,10.742,-4.3945,-4.8828,7.3242
-14.014,-9.8145,-8.5938,-10.986,-9.5703,-11.963,-2.4414,-3.6133,-3.125,-4.0527,-4.4922,-3.4668,0.097656,2.1973,1.9043,-2.1973,-1.8555,-0.87891,2.7832,0.097656,2.2461,2.7832,-7.8125,-6.8359,-3.9063
-15.674,-11.133,-10.498,-13.184,-11.328,-13.623,-2.9785,-5.2734,-5.8594,-6.4453,-6.3477,-6.6895,-5.0781,-0.24414,-0.24414,-4.1016,-2.5391,-2.8809,2.0996,-0.97656,0.24414,1.2207,-12.695,-11.23,-3.9063
-19.482,-13.77,-13.525,-16.455,-13.818,-16.455,-0.43945,-5.127,-6.6406,-8.8867,-7.3242,-7.5684,-4.7852,2.4902,0.24414,-4.5898,-3.418,-3.2227,2.6367,-0.83008,0.048828,2.0508,-8.3008,-13.184,-7.8125
-22.314,-9.2773,-14.648,-13.672,-16.602,-14.697,0.58594,-0.73242,-7.2266,-4.834,-9.082,-4.8828,-6.5918,7.0313,0.048828,0.3418,-1.2207,-0.48828,4.4434,1.709,1.4648,3.0762,-10.742,-15.137,-7.3242
-17.236,-10.254,-11.182,-14.941,-13.33,-15.332,1.3184,-2.9785,-5.0293,-6.3477,-7.1289,-6.0059,-1.8066,3.8574,0.48828,-3.6621,-2.1973,-0.97656,3.125,-0.24414,0.048828,2.5391,-6.3477,-9.2773,-6.8359
-19.727,-7.8613,-13.623,-11.914,-15.186,-13.232,1.123,0.78125,-6.1523,-3.6133,-8.4961,-2.3438,-0.63477,6.4941,-0.43945,-0.83008,-1.4648,-0.48828,2.4414,-0.048828,0.29297,0.19531,-6.8359,-15.137,-5.8594
-19.678,-9.8145,-12.451,-13.281,-14.355,-13.623,0.19531,-1.5137,-4.8828,-3.6621,-6.8359,-2.8809,2.6855,1.9043,-0.3418,-2.002,0.48828,0.39063,1.123,-0.78125,-0.24414,-2.002,-7.3242,-15.625,-3.418
-18.701,-9.4727,-14.014,-13.184,-16.895,-14.6,-4.3945,-4.6875,-8.4961,-6.6406,-10.01,-4.0527,-1.0742,-1.4648,-4.9316,-4.8828,-4.541,-3.7109,-4.1504,-5.6641,-5.0781,-8.0566,-10.742,-14.16,-1.4648
-13.232,-4.6875,-9.8145,-8.1543,-11.426,-7.959,-2.8809,-1.5625,-5.6641,-3.0762,-6.543,0.43945,-0.83008,0.39063,-4.1992,-1.416,-0.58594,0.048828,-2.1484,-4.0039,-4.0527,-6.6406,-3.418,-5.8594,3.418
-16.553,-8.3984,-12.402,-11.279,-13.672,-11.572,-4.0527,-2.7344,-6.4453,-4.7363,-7.5195,-1.2695,-3.3203,-0.53711,-3.8086,-3.4668,-2.5879,-1.7578,-2.5391,-5.5176,-5.4199,-7.3242,-8.3008,-13.184,-1.4648
-10.645,-4.4922,-8.3008,-6.6406,-8.7402,-7.8125,0.87891,0.97656,-2.002,0.92773,-2.3926,3.2715,0.43945,4.9316,1.5625,1.3672,1.3672,2.1973,2.7832,0.63477,0,-0.68359,4.3945,-3.418,8.7891
-18.311,-12.646,-15.576,-13.623,-14.209,-14.746,-4.834,-6.543,-8.4961,-5.957,-7.6172,-3.418,-4.6387,-1.123,-3.2715,-3.8086,-2.1973,-1.9043,0.048828,-1.5625,-1.5625,-0.58594,-3.9063,-10.742,1.9531
-16.895,-11.475,-13.818,-13.135,-12.305,-13.721,-1.0742,-5.7617,-6.7871,-5.7129,-5.7129,-3.0273,-2.6855,-0.24414,-2.1484,-2.6367,-2.1973,-1.3672,1.2207,-1.2695,-0.58594,-0.097656,-3.418,-8.7891,-4.3945
-15.088,-10.449,-12.695,-8.7402,-10.205,-8.7891,-2.7344,-6.2988,-8.2031,-3.7109,-5.7129,-1.3184,-0.83008,-1.2207,-5.0293,-2.2461,-1.2695,-0.63477,-0.73242,-1.9531,0,-0.63477,-16.113,-12.207,-1.9531
-13.232,-8.7402,-11.719,-7.6172,-8.9355,-6.6895,-2.6855,-4.9805,-6.6895,-1.7578,-4.1992,-0.53711,-2.9297,-0.43945,-2.9297,0,0.39063,0.63477,-0.097656,-0.048828,1.0254,-1.5137,-3.9063,-12.695,-5.8594
-12.109,-11.523,-11.035,-8.3008,-7.2754,-8.0566,-5.7617,-8.4473,-7.6172,-3.5156,-4.0527,-3.0762,-4.0527,-6.1523,-5.3223,-3.0273,-2.8809,-2.9297,-5.8594,-5.0781,-2.832,-6.6895,-3.9063,-5.8594,-0.97656
-6.543,-7.4219,-7.0801,-3.8086,-2.5879,-2.1484,-4.6875,-7.666,-6.1523,-1.2695,-2.3926,-0.87891,-0.73242,-7.0313,-6.8359,-4.0527,-2.0508,-1.3672,-6.9824,-5.8105,-2.9297,-7.666,1.9531,-3.9063,-0.48828
-7.1289,-11.182,-9.9121,-6.8359,-7.5195,-9.0332,-8.9844,-11.768,-9.6191,-5.6641,-5.8594,-5.5664,-4.6387,-11.377,-9.1309,-6.4941,-7.3242,-6.0059,-10.791,-10.059,-6.4941,-10.498,7.3242,-1.9531,1.9531
-8.9844,-10.889,-10.791,-7.2266,-10.059,-12.598,-7.7148,-11.621,-10.498,-7.4707,-8.9844,-8.0566,-6.6895,-9.6191,-10.84,-7.5195,-8.2031,-6.9336,-10.156,-9.1797,-5.6641,-7.8125,5.3711,-4.8828,-1.4648
-13.965,-19.287,-17.334,-15.918,-16.309,-20.996,-11.816,-19.385,-16.553,-16.504,-16.016,-18.164,-12.793,-16.699,-16.211,-17.92,-16.406,-15.771,-15.82,-17.285,-15.039,-14.6,-1.9531,-5.3711,7.8125
-14.697,-17.188,-18.018,-14.453,-17.334,-20.215,-12.061,-15.918,-16.748,-14.209,-16.504,-15.625,-12.354,-13.818,-15.723,-16.064,-16.797,-15.82,-14.941,-16.65,-15.283,-14.453,-4.3945,-6.3477,4.8828
-10.791,-12.744,-14.111,-11.084,-13.672,-15.137,-8.5449,-12.598,-15.186,-12.061,-14.502,-12.402,-9.8633,-12.207,-14.746,-15.381,-13.281,-11.67,-14.6,-14.941,-14.111,-15.234,0.48828,-5.8594,6.3477
-12.598,-18.066,-17.871,-16.211,-15.674,-16.699,-12.744,-18.896,-18.994,-18.945,-16.895,-15.576,-9.1797,-18.604,-19.824,-22.9,-20.508,-17.285,-21.875,-23.193,-21.924,-22.9,2.4414,-0.48828,3.418
-10.693,-14.404,-16.553,-13.965,-15.137,-12.109,-12.939,-16.357,-18.896,-15.283,-16.211,-11.035,-5.9082,-15.527,-19.238,-17.627,-15.43,-12.109,-19.287,-18.701,-16.357,-17.92,1.9531,3.418,2.9297
-8.5938,-10.645,-13.77,-10.791,-13.818,-11.035,-9.2773,-12.695,-15.527,-13.037,-14.16,-7.959,-4.834,-12.012,-15.625,-13.33,-12.158,-8.252,-14.648,-13.672,-11.377,-12.451,3.418,10.742,10.742
-7.373,-13.77,-11.768,-13.428,-12.109,-14.404,-9.375,-15.771,-13.867,-15.576,-12.549,-11.621,-2.5391,-15.234,-12.891,-15.137,-12.793,-8.5938,-12.793,-12.012,-8.9355,-8.6426,-0.48828,2.4414,3.9063
-10.303,-11.719,-13.232,-12.598,-14.014,-14.6,-8.9355,-12.109,-13.818,-13.232,-14.6,-10.303,-6.6895,-10.156,-11.475,-10.693,-9.2773,-6.8359,-6.0547,-6.0059,-4.7363,-2.6367,0.48828,4.3945,6.8359
-10.449,-12.207,-12.158,-13.867,-14.209,-18.115,-5.127,-11.865,-11.621,-14.941,-13.135,-11.963,-5.8105,-10.84,-9.375,-10.596,-11.084,-9.4238,-7.6172,-8.252,-7.959,-8.7402,-2.9297,-0.48828,1.4648
-8.9844,-7.959,-9.5703,-8.8867,-11.768,-13.184,-4.541,-8.3496,-11.328,-11.865,-12.012,-10.059,-6.3477,-6.6895,-10.742,-10.498,-10.449,-8.3496,-7.0801,-8.6914,-7.666,-8.3008,2.4414,-3.418,-0.48828
-5.7129,-8.4473,-8.1055,-9.9121,-8.8379,-11.523,-4.0039,-10.254,-11.084,-13.916,-10.498,-9.9609,-6.25,-10.352,-10.645,-13.867,-10.449,-9.4727,-9.8145,-10.791,-9.8145,-11.133,-1.9531,-0.48828,4.8828
-0.63477,-4.9316,-4.2969,-4.541,-3.3203,-6.2012,-1.2695,-6.2988,-7.0313,-8.3984,-5.7129,-4.5898,-1.5137,-5.957,-6.8359,-9.4238,-8.1055,-6.25,-7.4219,-7.9102,-7.0313,-9.4727,3.9063,12.207,2.4414
1.3184,-3.6621,-3.0762,-3.8574,-2.0996,-5.2734,-2.0508,-6.5918,-6.9824,-8.3984,-6.5918,-5.6641,-2.832,-7.2266,-8.252,-11.426,-6.8848,-5.957,-8.252,-7.8125,-6.1035,-7.959,6.8359,15.137,18.066
2.4902,-4.0527,-2.3438,-4.0039,-1.709,-4.7363,-2.2949,-7.2266,-5.7129,-8.1055,-4.0527,-4.3945,0.63477,-6.4941,-5.3711,-8.1055,-5.127,-3.6133,-4.7852,-3.3691,-1.9531,-1.5137,3.418,7.8125,12.207
