Fz,FC3,FC1,FCZ,FC2,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CP1,CPZ,CP2,CP4,P1,Pz,P2,POZ
0.9277299999999999,-2.1973,-1.3672,0.97656,1.5137,0.97656,7.0801,0.48828,-1.0742,-1.3184,1.9043,4.1016,6.7383,5.9082,3.3691,1.7578,4.4922,6.0547,8.8867,8.6426,8.9844,9.6191
-0.48828,-2.0996,-2.832,1.416,0.3418,3.3203,5.8105,1.6602,-2.5879,-0.6835899999999999,0.5371100000000001,6.5918,4.4434,8.5938,2.4414,3.5156,2.9297,4.1504,7.9102,6.2012,5.9082,8.4473
-4.3945,-4.9805,-6.4453,-1.1719,-3.125,0.24414,2.832,-0.97656,-5.2734,-5.0293,-2.5879,3.0762,1.4648,4.1504,-1.7578,-1.0254,-1.0254,0.39063000000000003,2.5391,0.24414,0.14648,2.4414
-6.6895,-8.4961,-9.4727,-5.1758,-5.127000000000001,-1.2695,-1.2207,-4.6387,-9.6191,-7.959,-5.4688,-0.048827999999999996,-1.1719,-0.19530999999999998,-6.6406,-6.25,-6.1523,-4.3457,-1.6113,-4.6875,-5.3223,-2.2949
-7.1777,-11.23,-9.668,-7.1777,-4.6875,-3.7109,-2.9297,-6.9824,-9.082,-8.8867,-4.541,-1.8066,-1.3672,-1.709,-5.957000000000001,-8.3496,-7.0313,-6.2012,-3.125,-6.542999999999999,-8.1543,-3.6621
-8.3496,-11.377,-10.4,-7.8613,-5.2734,-3.7109,-5.3711,-8.9355,-11.719000000000001,-10.254000000000001,-7.0801,-4.541,-4.541,-7.1777,-10.205,-11.719000000000001,-10.84,-10.107000000000001,-9.0332,-11.865,-13.33,-11.084000000000001
-6.0059,-8.3008,-10.107000000000001,-5.1758,-5.4688,-2.2461,-6.8359,-8.4473,-12.597999999999999,-9.082,-7.8613,-3.418,-6.2988,-7.0801,-11.865,-10.4,-11.914000000000001,-11.523,-10.84,-13.915999999999999,-14.307,-13.867
-2.5879,-7.1289,-6.8848,-3.3203,-3.8574,-3.0273,-5.127000000000001,-8.7891,-10.498,-8.9844,-7.7637,-5.7129,-4.3457,-8.0078,-11.377,-9.9121,-12.549000000000001,-12.890999999999998,-11.084000000000001,-14.355,-15.918,-15.186
-8.0078,-12.645999999999999,-13.184000000000001,-8.1055,-10.302999999999999,-7.7637,-10.937999999999999,-13.720999999999998,-16.602,-13.379000000000001,-13.574000000000002,-10.498,-9.7656,-12.890999999999998,-16.748,-14.062999999999999,-16.942999999999998,-17.236,-16.406,-17.871,-18.506,-17.773
-6.5918,-9.8633,-11.719000000000001,-4.4922,-9.375,-8.9355,-6.6895,-8.9844,-12.255999999999998,-9.0332,-11.133,-8.7402,-10.059,-9.7656,-10.84,-8.7891,-12.793,-13.427999999999999,-10.498,-11.475,-11.377,-9.5215
-5.8105,-11.914000000000001,-9.3262,-5.4199,-6.1523,-9.2773,-3.6621,-8.7402,-8.5449,-7.4707,-6.3965,-7.6172,-5.6641,-8.1055,-5.3711,-4.2969,-4.1992,-4.9316,-2.0996,-0.29297,0.0,4.1504
-11.475,-14.502,-13.379000000000001,-10.790999999999999,-10.937999999999999,-12.158,-4.1992,-11.620999999999999,-10.742,-11.23,-7.6172,-8.6914,-2.2949,-7.0313,-4.3945,-3.6133,-3.5645,-2.7832,0.6835899999999999,3.4668,3.8086,8.4961
-14.062999999999999,-11.279000000000002,-14.892999999999999,-11.035,-13.915999999999999,-11.475,-2.9785,-7.959,-11.719000000000001,-10.742,-10.595999999999998,-6.9336,-1.1719,-2.8809,-4.6875,-2.1973,-0.8789100000000001,0.97656,5.0781,7.5684,9.8633,15.479000000000001
-20.264,-13.818,-21.143,-18.652,-21.581999999999997,-16.992,-6.1523,-11.182,-18.066,-16.504,-17.432000000000002,-11.133,-7.8125,-4.4922,-9.4727,-5.7617,-4.4922,-2.1973,2.9297,3.6621,5.4199,10.889000000000001
-24.706999999999997,-18.115,-25.244,-23.877,-26.366999999999997,-21.729,-9.9609,-15.967,-22.314,-22.07,-22.168000000000003,-15.869000000000002,-11.865,-8.8867,-12.842,-10.352,-10.302999999999999,-6.7383,-1.9043,-0.73242,0.78125,7.2754
-16.064,-13.720999999999998,-17.627,-19.189,-18.164,-18.262,-3.9063,-11.963,-16.455,-17.725,-16.406,-13.525,-7.7148,-4.248,-7.2266,-8.0078,-6.4453,-4.541,3.0273,2.7832,2.4902,9.7656
-22.07,-20.459,-24.854,-24.414,-25.439,-23.828000000000003,-9.1797,-16.748,-23.34,-23.584,-22.656,-18.457,-13.232000000000001,-7.959,-13.33,-12.207,-13.623,-11.475,-2.9785,-3.9551,-3.8574,4.8828
-17.334,-17.871,-19.092,-21.094,-20.898000000000003,-22.803,-3.4668,-15.137,-18.359,-21.386999999999997,-19.336,-19.482,-11.279000000000002,-7.8613,-10.059,-12.207,-12.354000000000001,-12.207,-1.9043,-3.2227,-4.0527,4.5898
-14.355,-12.061,-16.211,-14.502,-18.262,-16.699,-2.9785,-8.6914,-16.309,-16.211,-18.701,-14.745999999999999,-10.985999999999999,-1.709,-9.4727,-8.1543,-10.645,-10.985999999999999,1.1719,-1.9043,-2.7832,5.957000000000001
-21.386999999999997,-17.725,-22.363000000000003,-22.266,-23.828000000000003,-22.559,-4.9316,-12.450999999999999,-20.41,-21.973000000000003,-23.096,-19.58,-14.940999999999999,-5.9082,-12.988,-14.940999999999999,-16.846,-16.65,-6.4941,-9.7168,-9.6191,-4.7363
-13.574000000000002,-11.572000000000001,-14.014000000000001,-17.529,-15.527000000000001,-15.82,1.7578,-7.5195,-13.574000000000002,-17.285,-16.113,-13.623,-3.0762,-4.248,-7.8613,-13.037,-11.035,-9.5215,-5.5176,-8.3496,-7.8125,-7.8125
-12.255999999999998,-7.6172,-12.939,-14.453,-17.48,-15.527000000000001,0.8300799999999999,-4.9316,-12.695,-15.332,-17.432000000000002,-13.427999999999999,-8.3496,-1.2207,-8.7402,-11.815999999999999,-12.842,-11.523,-7.1289,-10.985999999999999,-10.4,-11.572000000000001
-7.5195,-2.4902,-6.0547,-8.6914,-12.012,-11.815999999999999,6.7383,2.0996,-5.2734,-9.1309,-10.84,-7.1289,-6.0059,5.3223,-2.002,-4.9316,-5.7129,-4.0039,0.29297,-3.9063,-3.0273,-4.3457
-7.959,-4.541,-6.6895,-11.475,-11.67,-13.33,5.957000000000001,-0.43945,-5.4199,-10.352,-9.7168,-6.6406,-3.7109,4.1992,-1.5625,-6.8359,-4.9805,-2.3438,0.9277299999999999,-3.2227,-2.6855,-3.7109
-12.549000000000001,-8.8867,-11.279000000000002,-14.062999999999999,-16.064,-17.285,-0.048827999999999996,-5.7617,-10.205,-13.818,-13.037,-9.0332,-5.1758,-1.7578,-6.2988,-10.059,-9.2285,-6.2988,-3.8574,-6.542999999999999,-5.3711,-5.5664
-15.283,-12.354000000000001,-12.793,-17.578,-16.406,-19.287,-1.2695,-8.7891,-11.035,-14.99,-12.988,-11.23,-7.5684,-3.125,-5.3223,-9.8633,-8.252,-6.0059,-0.3418,-3.4668,-3.3691,-0.63477
-16.455,-14.795,-14.16,-16.748,-14.697000000000001,-16.455,-4.0039,-10.595999999999998,-11.133,-13.33,-10.254000000000001,-8.0566,-2.9785,-2.6367,-4.541,-7.3242,-6.9824,-4.6387,1.0742,-0.8300799999999999,-1.8555,3.418
-19.873,-17.236,-17.92,-17.139,-17.822,-16.455,-9.1797,-14.014000000000001,-15.380999999999998,-14.745999999999999,-14.014000000000001,-11.279000000000002,-8.4473,-5.5664,-9.8633,-9.1309,-9.8633,-9.1797,-2.002,-4.1504,-5.957000000000001,-0.48828
-17.529,-13.77,-13.77,-13.037,-13.477,-11.914000000000001,-7.2754,-9.7168,-10.742,-9.2773,-9.082,-6.8848,-7.3242,-2.2461,-4.8828,-4.248,-4.834,-5.5664,1.9043,-0.14648,-2.0996,2.4902
-4.4922,-1.5625,1.4648,-0.8789100000000001,-0.63477,-3.9551,3.5645,0.97656,3.3691,2.4414,2.9785,0.24414,-0.24414,5.957000000000001,6.4453,4.2969,3.0273,0.73242,9.2773,6.8359,4.541,9.082
-5.4688,1.123,2.2461,1.2207,-2.9785,-7.666,0.8300799999999999,-0.29297,1.2207,2.1484,-0.3418,-3.5645,-8.4961,2.7344,2.2461,1.7578,0.3418,-2.5879,5.0781,4.541,1.5625,6.6406
-7.1777,3.5156,1.3672,1.1719,-6.1523,-8.0566,1.8066,3.3691,2.5391,5.3223,0.19530999999999998,-1.6602,-9.5703,6.8848,4.248,6.1035,2.3438,-0.29297,9.2773,8.1055,5.4688,12.793
-7.8613,5.6152,3.125,2.2461,-5.957000000000001,-7.959,5.0293,5.6641,3.8086,5.957000000000001,0.97656,-2.002,-8.1543,8.1543,5.127000000000001,7.1777,3.5156,-0.39063000000000003,9.0332,8.4473,6.0059,10.547
-3.9063,6.4941,5.3223,5.6641,-1.709,-3.2227,6.3477,7.959,6.2988,10.547,3.9551,1.8066,-4.5898,11.815999999999999,8.6914,11.572000000000001,8.4473,4.1016,14.940999999999999,12.988,10.254000000000001,15.380999999999998
-3.2715,4.9316,3.9551,7.8125,0.58594,0.78125,5.2246,7.372999999999999,6.542999999999999,11.865,5.6641,3.6621,-1.9531,12.450999999999999,9.5215,12.549000000000001,8.1543,3.0273,12.695,10.937999999999999,8.1543,9.082
7.666,10.595999999999998,12.890999999999998,17.285,14.062999999999999,13.867,9.7656,13.037,14.940999999999999,20.508000000000003,16.211,13.915999999999999,8.2031,17.432000000000002,16.553,19.043,17.236,12.402000000000001,17.92,17.627,13.818,12.061
8.6914,7.7148,11.719000000000001,17.236,14.110999999999999,13.33,6.0547,8.252,12.597999999999999,17.969,15.674000000000001,13.477,8.6426,14.795,14.502,15.869000000000002,14.453,10.449000000000002,14.110999999999999,13.33,10.352,7.1777
10.059,7.372999999999999,13.574000000000002,18.457,15.770999999999999,13.135,6.3477,8.8867,15.039000000000001,18.408,16.699,14.404000000000002,10.059,15.039000000000001,16.162,18.945,17.822,14.453,15.967,16.406,14.844000000000001,12.012
8.0078,5.6641,11.523,17.578,14.014000000000001,13.672,3.8086,8.2031,12.645999999999999,18.945,16.455,17.383,12.597999999999999,14.795,14.99,18.848,17.725,16.113,16.406,16.455,14.745999999999999,13.477
1.0742,-0.43945,5.4199,8.9355,6.4453,3.9551,0.48828,1.4648,6.3477,9.668,9.1309,8.4961,3.2227,7.5195,8.6914,10.01,8.8379,6.7383,7.8613,7.7637,7.1289,5.7129
3.7598,1.3672,8.1543,8.8867,10.254000000000001,6.3965,6.3965,6.6895,10.254000000000001,12.450999999999999,13.672,12.061,7.4219,11.425999999999998,14.355,13.184000000000001,14.844000000000001,13.623,14.110999999999999,13.965,13.720999999999998,11.767999999999999
1.0742,0.048827999999999996,4.7363,6.4941,6.8848,5.7617,6.7383,5.2246,6.9824,8.0078,10.156,10.302999999999999,5.4688,9.2285,10.645,9.9121,9.7656,11.328,9.375,9.668,9.375,6.0547
4.0527,1.0742,5.8105,6.4941,7.6172,6.4453,7.5684,4.5898,5.6152,5.8594,9.4238,9.4727,7.1777,8.6914,8.9844,8.1543,10.205,12.158,8.3496,9.668,10.595999999999998,7.0801
0.3418,-0.8789100000000001,0.19530999999999998,1.6113,2.2461,2.9297,6.9824,4.248,1.4648,1.1719,3.2227,6.1035,3.7109,8.0078,6.0059,5.9082,6.3965,9.1797,6.1035,6.7383,8.5449,5.3223
-4.1016,-1.416,-3.2715,-0.63477,-2.7344,-1.123,5.7617,3.5645,-1.2695,-0.8300799999999999,-1.0254,3.6621,0.78125,5.957000000000001,2.832,2.832,2.6855,5.3711,3.418,4.7852,7.0313,6.8848
-7.959,-9.9609,-7.7637,-8.9355,-7.0801,-7.666,-1.416,-7.2754,-8.1055,-10.645,-6.3965,-2.3438,2.832,-5.2734,-5.4199,-7.666,-3.1738,1.1719,-3.418,-1.3184,2.7344,4.2969
-8.1543,-13.085999999999999,-10.01,-11.815999999999999,-10.107000000000001,-11.133,-2.2461,-10.254000000000001,-10.449000000000002,-14.014000000000001,-8.7891,-5.3223,2.4902,-7.9102,-8.1055,-10.059,-6.3477,-1.8555,-5.6152,-3.3691,-0.19530999999999998,3.9063
-7.3242,-6.0059,-7.372999999999999,-5.3223,-7.959,-6.2012,-2.6367,-4.4922,-8.252,-7.1289,-7.4219,-2.1484,-2.0508,-3.2715,-7.4707,-4.7363,-4.1016,-0.24414,-2.6855,-0.97656,1.416,7.5195
-7.2266,-5.8594,-7.1289,-6.7383,-8.8379,-6.5918,-5.9082,-7.7148,-10.790999999999999,-10.107000000000001,-9.8145,-6.1035,-4.9805,-10.645,-12.158,-11.865,-9.2773,-6.7383,-10.449000000000002,-10.107000000000001,-8.8867,-3.9551
-0.5371100000000001,2.5391,0.39063000000000003,2.5391,-1.123,-0.09765599999999999,0.9277299999999999,0.8789100000000001,-1.9531,-0.63477,-2.7344,0.97656,-1.5137,-2.4902,-3.3691,-2.002,-3.5156,-2.7344,-2.6367,-3.0273,-3.125,1.3672
4.4922,8.7402,5.2734,7.0801,3.7109,3.2227,1.5625,5.4199,2.3926,4.248,1.123,3.0762,0.6835899999999999,1.0254,0.09765599999999999,2.5391,0.8300799999999999,-1.4648,-0.5371100000000001,-0.63477,-2.7344,-0.8300799999999999
4.9805,7.666,5.2734,5.4199,1.8555,-1.123,-0.24414,1.416,1.5625,0.63477,-1.3184,-3.3203,-8.252,-1.709,-2.5879,-2.1484,-5.8105,-7.4707,-4.1504,-5.7617,-7.5684,-5.8594
5.0293,8.1055,4.7852,6.8359,1.7578,1.3184,-0.3418,2.002,-0.048827999999999996,1.5137,-2.0996,-0.5371100000000001,-6.8359,-0.24414,-4.0527,-0.8789100000000001,-3.2715,-4.4922,-2.7832,-4.248,-5.7129,-4.4922
-1.0254,-2.4902,-2.0996,-3.8086,-3.5645,-6.1035,-4.6875,-5.1758,-4.1016,-5.8105,-5.6152,-7.9102,-9.082,-4.4434,-4.6875,-6.0059,-6.25,-7.4219,-3.418,-5.0781,-6.2012,-4.3945
0.0,1.709,-1.1719,1.3184,-0.97656,-0.24414,-1.2695,-0.39063000000000003,-1.4648,-1.709,-3.3203,-2.7344,-5.3711,-0.3418,-2.3926,-1.5625,-3.6133,-4.9316,-1.3184,-2.4902,-2.3438,-1.8555
-0.58594,-1.9531,-0.14648,-2.7832,-0.19530999999999998,-2.9785,-0.78125,-3.3203,-0.58594,-4.1504,-1.1719,-4.6387,-3.6133,-3.6133,-0.29297,-4.4434,-1.5137,-3.1738,-0.29297,-0.8789100000000001,-0.39063000000000003,-0.8300799999999999
-1.5625,2.0508,-0.73242,1.2207,-1.8555,0.63477,-0.78125,1.8555,0.14648,0.8300799999999999,-0.14648,0.58594,-3.6133,1.4648,0.29297,1.6602,0.63477,-0.8789100000000001,2.3926,1.416,1.709,2.1484
-0.63477,-0.24414,-0.73242,-0.73242,-2.1484,-1.2207,-3.5645,-3.5156,-2.7344,-2.6367,-3.3203,-2.5391,-4.3457,-4.7852,-4.2969,-3.8574,-3.125,-4.5898,-4.7363,-5.9082,-4.834,-6.5918
2.3926,4.4434,2.0508,2.832,0.0,2.3438,-1.6602,0.09765599999999999,-1.5137,0.9277299999999999,-0.48828,2.7832,0.63477,-0.58594,-1.6113,-0.19530999999999998,-0.6835899999999999,-1.1719,-1.0742,-2.3926,-1.2695,-3.4668
-3.6133,-1.3672,-3.8574,-2.2949,-6.25,-4.3945,-7.2266,-5.4199,-6.3477,-3.4668,-6.5918,-2.9297,-4.834,-4.541,-6.4941,-5.4199,-8.0078,-8.6914,-6.25,-8.252,-7.959,-8.7891
-0.29297,-4.8828,-2.832,-5.2246,-2.2949,-5.6152,-4.834,-8.0566,-6.1523,-8.0078,-5.7617,-7.959,-5.6641,-7.7637,-5.127000000000001,-10.254000000000001,-7.8613,-9.668,-5.8105,-8.1055,-7.7148,-6.4453
-6.8359,-10.302999999999999,-11.719000000000001,-8.6426,-9.8145,-7.4219,-11.035,-11.377,-12.842,-12.158,-12.255999999999998,-10.595999999999998,-11.23,-9.5703,-10.937999999999999,-11.182,-12.158,-13.037,-8.9355,-11.084000000000001,-9.9609,-8.8867
-5.6152,-10.645,-9.1309,-9.3262,-7.372999999999999,-7.8125,-5.4688,-9.4727,-10.01,-13.232000000000001,-9.4727,-10.937999999999999,-7.372999999999999,-7.2754,-7.6172,-10.059,-8.9844,-9.3262,-5.2246,-7.959,-5.7129,-4.834
0.09765599999999999,-0.58594,-4.1016,-0.73242,-2.0508,3.125,0.39063000000000003,0.14648,-5.7617,-4.7852,-3.6621,0.9277299999999999,-0.14648,2.3438,-3.0273,-0.9277299999999999,-0.5371100000000001,1.3184,1.6113,0.48828,3.2227,3.6621
-1.9531,-4.6387,-5.5664,-6.0547,-2.3926,-1.2207,1.3184,-2.9785,-5.4688,-8.3984,-1.6113,2.002,5.7617,-1.7578,-1.7578,-2.9785,0.0,4.2969,-1.2695,-0.9277299999999999,3.9063,1.416
-5.7617,-4.7363,-6.2988,-7.5684,-4.1504,-2.1484,2.7344,-0.97656,-4.541,-6.0059,-1.4648,3.7598,6.542999999999999,0.19530999999999998,-0.8300799999999999,-1.3184,3.8574,9.082,2.7832,2.2949,6.8848,5.3711
-6.9824,-4.9805,-7.0313,-8.0566,-5.9082,-4.0039,3.6621,-0.48828,-4.834,-5.8594,-1.8555,3.418,5.8105,3.6621,0.73242,0.73242,3.7109,8.5938,5.5664,3.9063,7.6172,7.1289
-4.7852,-1.3672,-5.0781,-4.0039,-5.2734,-2.4902,5.9082,3.6133,-2.002,-1.8066,-1.2207,4.4922,1.5625,8.3008,3.125,5.3223,6.0059,9.082,10.059,7.3242,9.4727,10.790999999999999
-2.832,0.48828,-3.8574,-0.6835899999999999,-1.8066,2.4902,5.3711,5.7617,-0.048827999999999996,2.0508,1.416,6.542999999999999,2.5879,11.475,5.7129,7.5195,8.1055,9.8145,12.744000000000002,9.9609,10.107000000000001,13.280999999999999
-0.58594,-2.0508,-1.709,0.048827999999999996,0.78125,0.48828,4.5898,3.0762,1.0742,1.6113,2.6855,2.6855,-0.73242,9.2773,7.4219,5.5664,4.3945,4.9805,11.377,7.2754,6.3477,9.4727
6.6406,7.6172,3.4668,8.8867,6.2012,9.1797,7.5684,9.5703,4.4922,6.8848,4.9805,5.8594,-1.2207,13.184000000000001,8.5938,8.9355,6.9824,6.0059,14.062999999999999,9.1797,8.3008,10.4
9.4238,9.5703,6.9824,8.8867,7.666,7.5684,8.9355,8.9355,6.6406,5.957000000000001,6.0547,3.7109,-0.3418,10.693,9.1309,8.252,5.0293,3.125,11.035,6.4941,4.7363,6.4941
6.0547,5.0781,4.9316,4.1016,2.9785,0.24414,6.7871,4.7363,3.7598,0.9277299999999999,1.3184,-2.9297,-5.2246,5.2246,5.3223,2.5391,1.0254,-1.123,7.7637,4.0527,2.6367,5.3711
2.8809,2.4902,2.2461,0.5371100000000001,-0.19530999999999998,-3.8574,4.6387,1.3184,0.6835899999999999,-3.0273,-1.5625,-5.0781,-6.4941,2.002,2.0508,0.6835899999999999,-0.19530999999999998,-1.5137,5.5176,2.3926,1.3184,5.6641
0.9277299999999999,-0.29297,-0.63477,-2.2461,-2.2949,-4.2969,5.0293,-0.048827999999999996,-0.3418,-4.1016,-2.3438,-4.0039,-2.2949,0.19530999999999998,1.416,-1.0742,-0.9277299999999999,-1.2207,3.8086,2.3926,3.2227,6.7871
-5.7617,-7.0313,-7.0801,-8.7891,-8.0566,-10.107000000000001,0.8789100000000001,-6.1035,-6.7383,-9.5215,-7.5195,-7.8125,-3.8086,-5.5664,-4.1992,-6.8848,-4.1504,-3.0762,-0.3418,-0.78125,0.14648,4.4922
-11.523,-14.502,-14.550999999999998,-14.502,-12.549000000000001,-11.328,-2.9297,-12.939,-12.695,-14.550999999999998,-10.547,-8.1055,-0.78125,-8.3008,-9.2773,-10.84,-7.1777,-4.0039,-4.9316,-6.0547,-3.7598,0.19530999999999998
-15.625,-16.846,-20.067999999999998,-15.332,-16.992,-13.915999999999999,-7.5195,-15.918,-18.994,-16.504,-15.918,-10.985999999999999,-8.6914,-11.67,-16.895,-13.867,-11.425999999999998,-9.0332,-10.498,-11.377,-7.5684,-4.1504
-10.937999999999999,-14.940999999999999,-16.504,-10.059,-11.425999999999998,-8.7402,-6.5918,-14.550999999999998,-16.504,-12.695,-12.012,-7.8125,-4.2969,-10.547,-15.283,-12.5,-9.9121,-7.4219,-10.790999999999999,-11.719000000000001,-7.5684,-4.9805
-11.963,-16.846,-18.213,-12.890999999999998,-13.720999999999998,-13.33,-9.2285,-16.504,-18.701,-16.504,-15.674000000000001,-13.33,-11.133,-13.672,-17.822,-17.871,-16.406,-14.404000000000002,-17.09,-18.457,-14.110999999999999,-11.620999999999999
-5.8105,-8.0566,-10.645,-4.4434,-7.8613,-6.3477,-1.8066,-6.9824,-11.279000000000002,-7.8125,-9.1797,-6.6895,-6.5918,-5.6641,-10.595999999999998,-9.1797,-7.0801,-6.6895,-7.9102,-8.5449,-5.127000000000001,-1.2207
-9.1797,-12.158,-14.453,-9.082,-12.645999999999999,-10.352,-6.6406,-13.135,-15.43,-14.110999999999999,-14.209000000000001,-11.767999999999999,-10.547,-12.450999999999999,-15.674000000000001,-16.504,-15.380999999999998,-13.77,-16.455,-17.432000000000002,-14.453,-13.867
-8.9355,-15.479000000000001,-14.16,-12.109000000000002,-12.645999999999999,-12.939,-7.5195,-16.26,-15.918,-18.506,-14.940999999999999,-15.380999999999998,-11.523,-15.770999999999999,-16.357,-19.482,-17.578,-17.188,-18.848,-20.557,-18.164,-18.848
-11.279000000000002,-13.965,-15.234000000000002,-11.475,-14.502,-10.985999999999999,-8.7402,-14.209000000000001,-16.602,-16.602,-15.43,-13.379000000000001,-11.475,-12.988,-15.770999999999999,-16.895,-16.064,-15.674000000000001,-15.088,-17.822,-16.504,-15.722999999999999
-12.402000000000001,-14.453,-16.699,-12.597999999999999,-15.967,-11.475,-9.7168,-13.623,-17.773,-16.602,-17.334,-12.402000000000001,-9.668,-12.744000000000002,-17.188,-16.797,-18.896,-17.139,-16.65,-19.678,-19.727,-19.141
-12.207,-13.720999999999998,-15.283,-12.890999999999998,-13.915999999999999,-13.184000000000001,-8.0566,-12.158,-16.602,-16.113,-14.892999999999999,-11.328,-6.7871,-11.279000000000002,-14.6,-15.625,-13.867,-11.67,-11.572000000000001,-14.745999999999999,-14.502,-13.135
-12.939,-18.115,-16.553,-17.383,-15.967,-18.604,-8.252,-16.357,-17.871,-21.533,-16.064,-15.625,-7.1289,-14.014000000000001,-14.697000000000001,-19.385,-18.066,-14.6,-13.379000000000001,-16.65,-15.380999999999998,-13.672
-7.5684,-13.77,-11.475,-11.620999999999999,-11.620999999999999,-13.818,-3.418,-10.889000000000001,-12.793,-15.770999999999999,-12.207,-11.865,-3.1738,-7.372999999999999,-10.107000000000001,-13.574000000000002,-12.061,-8.7402,-6.8359,-10.352,-8.6426,-5.5176
-10.645,-15.234000000000002,-13.965,-14.745999999999999,-14.16,-16.309,-6.4453,-12.402000000000001,-14.453,-18.115,-14.745999999999999,-14.062999999999999,-7.2754,-8.4961,-11.67,-15.43,-13.525,-10.4,-7.4707,-11.23,-9.1309,-7.4707
-15.088,-15.722999999999999,-17.48,-14.648,-18.213,-16.748,-9.1309,-12.549000000000001,-17.822,-17.822,-18.652,-14.940999999999999,-11.620999999999999,-8.9355,-15.332,-16.65,-17.188,-14.014000000000001,-11.035,-14.940999999999999,-12.255999999999998,-10.645
-7.7637,-12.5,-11.914000000000001,-12.255999999999998,-10.937999999999999,-13.037,-7.3242,-12.793,-14.014000000000001,-15.82,-13.33,-13.427999999999999,-6.1035,-9.9609,-12.597999999999999,-16.309,-12.255999999999998,-8.6426,-6.9336,-10.01,-8.4961,-4.541
-7.7637,-12.012,-12.158,-11.914000000000001,-12.255999999999998,-12.305,-8.3984,-13.623,-15.625,-16.309,-14.6,-12.988,-6.9336,-11.084000000000001,-15.186,-16.992,-14.6,-10.498,-9.8145,-13.379000000000001,-11.035,-7.6172
-5.3223,-8.6426,-9.8633,-9.6191,-10.01,-10.498,-6.7871,-12.402000000000001,-14.209000000000001,-14.648,-12.402000000000001,-10.059,-0.48828,-11.523,-16.064,-15.625,-13.574000000000002,-8.4473,-11.963,-14.062999999999999,-10.84,-7.959
-6.0059,-10.302999999999999,-12.354000000000001,-11.67,-13.427999999999999,-12.402000000000001,-10.985999999999999,-15.82,-18.359,-18.066,-17.188,-12.793,-3.3691,-17.627,-20.947,-20.996,-18.066,-12.255999999999998,-17.383,-20.067999999999998,-15.380999999999998,-14.209000000000001
-1.2695,-5.0781,-7.5684,-5.2246,-9.375,-6.3965,-8.3008,-11.035,-14.258,-13.085999999999999,-13.720999999999998,-7.0801,1.9531,-13.379000000000001,-17.969,-16.455,-15.088,-9.4238,-15.918,-17.773,-12.5,-14.355
-5.7129,-10.254000000000001,-10.889000000000001,-9.5703,-12.890999999999998,-10.645,-10.693,-14.99,-18.066,-17.627,-17.773,-12.939,-4.834,-17.383,-20.654,-20.996,-17.432000000000002,-12.744000000000002,-18.555,-18.799,-15.283,-17.676
-2.1484,-10.352,-8.3496,-8.6914,-9.668,-9.2773,-7.4219,-13.574000000000002,-13.085999999999999,-15.527000000000001,-13.379000000000001,-11.865,-2.3926,-12.305,-14.014000000000001,-16.748,-14.307,-9.4727,-12.255999999999998,-13.33,-10.4,-10.742
1.3184,-6.2012,-3.9551,-5.4688,-4.6875,-3.9551,-1.7578,-8.1055,-7.2754,-10.742,-7.3242,-5.4688,2.4414,-4.8828,-6.7871,-8.252,-5.0293,-0.73242,-2.4414,-3.8574,-1.6602,-1.5137
-0.58594,-6.1035,-5.127000000000001,-6.9336,-4.3945,-4.1016,0.43945,-6.9824,-6.8359,-10.059,-5.7617,-3.7109,2.1484,-1.4648,-4.2969,-5.957000000000001,-2.6855,0.58594,0.39063000000000003,-1.8066,0.14648,-0.14648
-2.3926,-4.4434,-7.5684,-5.0293,-6.6895,-3.4668,-0.19530999999999998,-3.6133,-8.7891,-6.9824,-6.8848,-2.4902,-4.1016,1.4648,-5.5176,-3.9551,-4.4922,-1.6602,1.0742,-2.2461,-1.1719,-0.9277299999999999
-1.4648,-6.2988,-6.3477,-6.8848,-4.4922,-5.8105,-0.14648,-6.542999999999999,-7.8613,-8.8379,-5.7617,-4.4922,-3.5645,-2.4902,-5.2246,-6.542999999999999,-3.418,-2.002,-0.63477,-2.2461,-1.1719,0.048827999999999996
1.6113,-2.3438,-3.0273,-0.6835899999999999,-2.0508,-0.5371100000000001,-0.97656,-2.6855,-4.9316,-2.5879,-2.0508,1.0254,-0.43945,2.002,-2.3926,-0.3418,-0.19530999999999998,0.97656,1.709,1.0742,1.9531,1.6113
0.43945,-6.0547,-5.957000000000001,-1.9043,-2.9297,-0.58594,-3.0273,-5.4199,-7.666,-4.3945,-4.2969,-1.8066,-3.9063,-1.416,-5.7617,-2.9297,-3.4668,-3.418,-2.4902,-3.0762,-2.1484,-3.0762
1.123,-6.4453,-6.1523,-2.6855,-2.3438,1.2207,-2.3438,-4.9316,-7.2754,-4.3457,-3.6621,-0.58594,-1.9043,-1.2207,-4.6875,-1.6602,-1.6113,-2.1973,-1.5137,-1.5137,-0.58594,-2.5879
0.14648,-7.2754,-7.5684,-1.4648,-2.002,2.832,-4.2969,-4.1016,-8.0566,-3.8086,-3.125,2.832,1.123,-0.048827999999999996,-3.9551,-0.19530999999999998,-1.5137,-0.73242,-1.5137,-1.6113,-1.5137,-3.5645
-5.5176,-11.815999999999999,-13.135,-7.6172,-7.0313,-3.1738,-5.3711,-9.4238,-14.209000000000001,-10.595999999999998,-8.8379,-3.0273,-1.6602,-5.6152,-9.6191,-7.0801,-6.8359,-5.4199,-6.2988,-7.2266,-7.8125,-10.645
